s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
PL37644	35758077	chrom3	2004	BL16473	6004456	BFL_4	1575	O1
PL39709	35790613	chrom3	2005	BL24058	2268984	BFL_4	1529	O1
PL38424	35799658	chrom3	2006	BL22103	9790741	BFL_4	1631	O1
PL39256	35929709	chrom3	2007	BL16472	6017118	BFL_4	1576	O1
PL37926	35949611	chrom3	2008	BL22200	8402609	BFL_4	1601	O1
PL38476	35952073	chrom3	2009	BL22199	8409311	BFL_4	1602	O1
PL39264	51575506	chrom3	2114	BL21622	17801394	BFL_4	1824	O1
PL39261	51621421	chrom3	2116	BL21519	19278550	BFL_4	1861	O1
PL38866	51641080	chrom3	2117	BL21781	15427432	BFL_4	1763	I
PL38663	10998213	chrom3	1805	BL15704	12840938	BFL_3	2220	C2
PL37913	17659619	chrom3	1857	BL15556	15133764	BFL_3	2258	C2
PL38735	18913824	chrom3	1880	BL16738	2685147	BFL_3	2127	C2
PL38945	25322082	chrom3	1923	BL15467	16809894	BFL_3	2290	C2
PL38557	29591455	chrom3	1942	BL15703	12850790	BFL_3	2221	C2
PL39580	33439690	chrom3	1979	BL13293	7416059	BFL_3	2146	C2
PL39180	34721132	chrom3	1996	BL14797	30262370	BFL_3	2507	Q
PL39283	48799091	chrom3	2099	BL14803	30033969	BFL_3	2504	Q
PL39228	51828950	chrom3	2119	BL15394	18370818	BFL_3	2320	Q
PL39638	6252886	chrom3	1782	BL16023	26563083	BFL_5	3006	E
PL38343	17320871	chrom3	1855	BL09325	8558556	BFL_5	2636	E
PL39050	299906	chrom3	1737	BL10290	22695840	BFL_6	3533	D
PL37704	3238950	chrom3	1752	BL10306	22962428	BFL_6	3539	D
PL39642	5870724	chrom3	1780	BL05139	11384345	BFL_6	3307	D
PL39739	8539745	chrom3	1794	BL05043	13058097	BFL_6	3356	D
PL38052	13371130	chrom3	1824	BL05487	5618343	BFL_6	3151	D
PL37877	16245181	chrom3	1847	BL05269	9378789	BFL_6	3259	D
PL39077	17872489	chrom3	1864	BL05091	12141773	BFL_6	3329	D
PL38741	34391052	chrom3	1991	BL12411	3629211	BFL_6	3098	D
PL39120	44073716	chrom3	2058	BL05047	12973297	BFL_6	3355	D
PL39587	44459551	chrom3	2063	BL12905	16432620	BFL_6	3422	D
PL39890	50777507	chrom3	2108	BL00523	27986812	BFL_6	3574	D
PL38169	51231884	chrom3	2112	BL05470	5854952	BFL_6	3161	D
PL38287	51598214	chrom3	2115	BL19670	19107488	BFL_6	3485	D
PL39096	10248780	chrom3	1798	BL03051	10706463	BFL_7	3814	F
PL38074	13527269	chrom3	1825	BL03192	13040811	BFL_7	3862	F
PL38873	21053202	chrom3	1894	BL02614	3759015	BFL_7	3617	F
PL39212	24730530	chrom3	1916	BL24564	14325144	BFL_7	3888	F
PL37594	29634592	chrom3	1943	BL02920	8649569	BFL_7	3744	F
PL37863	47637428	chrom3	2092	BL02593	3282920	BFL_7	3613	F
PL39722	5355163	chrom3	1773	BL13143	23854590	BFL_8	4374	M
PL38826	7889669	chrom3	1790	BL26933	7810995	BFL_8	4103	M
PL39619	8624777	chrom3	1796	BL26902	8403434	BFL_8	4109	M
PL38855	11729644	chrom3	1811	BL18096	12155071	BFL_8	4175	M
PL38675	16255413	chrom3	1848	BL11980	796874	BFL_8	4013	M
PL38893	17189920	chrom3	1852	BL21231	22236567	BFL_8	4365	M
PL39760	17814494	chrom3	1862	BL18363	16415414	BFL_8	4266	M
PL38205	18004123	chrom3	1867	BL22708	4456972	BFL_8	4048	M
PL37607	29533296	chrom3	1941	BL18190	13461610	BFL_8	4203	M
PL38717	40518772	chrom3	2040	BL18449	18470063	BFL_8	4302	M
PL38498	51443952	chrom3	2113	BL18394	17453440	BFL_8	4278	M
PL38585	13756983	chrom3	1826	BL08415	23177579	BFL_9	4730	K
PL37968	19537973	chrom3	1884	BL13529	21550081	BFL_9	4689	K
PL38011	25541423	chrom3	1927	BL08630	1956492	BFL_9	4400	K
PL39340	31694294	chrom3	1962	BL13499	21826130	BFL_9	4704	K
PL39137	37181256	chrom3	2014	BL13674	19479507	BFL_9	4644	K
PL39310	14083425	chrom3	1832	BL17281	9855951	BFL_10	4851	B1
PL37878	34137453	chrom3	1986	BL17204	6926302	BFL_10	4793	B1
PL37633	37952700	chrom3	2018	BL08454	6209546	BFL_10	4789	B1
PL38578	48929264	chrom3	2101	BL23073	19297332	BFL_10	4999	B1
PL37943	4957202	chrom3	1767	BL20412	18093521	BFL_11	5402	G
PL39866	10796224	chrom3	1801	BL20278	15737647	BFL_11	5367	G
PL38256	15787176	chrom3	1842	BL04082	5797839	BFL_11	5142	G
PL39629	16290141	chrom3	1850	BL04042	5243282	BFL_11	5122	G
PL38254	20860837	chrom3	1893	BL20197	14306133	BFL_11	5327	G
PL38990	24600301	chrom3	1914	BL03996	4126061	BFL_11	5102	G
PL37584	34218571	chrom3	1988	BL09224	1236167	BFL_11	5047	G
PL38933	44652415	chrom3	2064	BL09991	911181	BFL_11	5043	G
PL38913	47152118	chrom3	2086	BL19936	8882126	BFL_11	5226	G
PL38233	18137111	chrom3	1869	BL23910	2150065	BFL_12	5499	N
PL39326	23044754	chrom3	1902	BL25877	10148937	BFL_12	5635	N
PL39119	26013478	chrom3	1938	BL26078	6771485	BFL_12	5566	N
PL39628	32756799	chrom3	1973	BL13915	21482626	BFL_12	5780	N
PL38689	34701046	chrom3	1995	BL21058	16172493	BFL_12	5715	N
PL38339	37982665	chrom3	2019	BL25807	11316341	BFL_12	5660	N
PL37725	48378063	chrom3	2096	BL25876	10179488	BFL_12	5636	N
PL38644	11745339	chrom3	1812	BL12827	567939	BFL_13	5821	H
PL38814	17898610	chrom3	1865	BL09066	17136837	BFL_13	6176	H
PL39234	20230119	chrom3	1887	BL12809	888489	BFL_13	5827	H
PL38653	25824157	chrom3	1932	BL19223	15662522	BFL_13	6133	H
PL37857	35150829	chrom3	1998	BL19217	15715588	BFL_13	6137	H
PL38400	42482382	chrom3	2049	BL19544	10598656	BFL_13	6003	H
PL37872	51651573	chrom3	2118	BL12825	661974	BFL_13	5823	H
PL37631	24504696	chrom3	1913	BL04856	13579798	BFL_14	6478	P
PL39879	24859733	chrom3	1921	BL14521	10837867	BFL_14	6428	P
PL39359	32403319	chrom3	1967	BL04864	13510934	BFL_14	6477	P
PL38756	35753849	chrom3	2003	BL14033	3654130	BFL_14	6301	P
PL38091	20745551	chrom3	1890	BL06100	8552499	BFL_15	6675	L
PL39683	22898730	chrom3	1901	BL06123	9333879	BFL_15	6685	L
PL37828	2746276	chrom3	1749	BL17660	10389108	BFL_17	7034	J1
PL37731	14035841	chrom3	1830	BL03763	3710058	BFL_17	6942	J1
PL38995	32869777	chrom3	1977	BL17155	12611067	BFL_17	7066	J1
PL37931	13857002	chrom3	1827	BL08847	18997287	BFL_16	7383	B2
PL38720	29363127	chrom3	1939	BL03372	1076505	BFL_16	7153	B2
PL38079	12885992	chrom3	1818	BL13777	3124571	BFL_18	7413	B3
PL39583	15960522	chrom3	1845	BL20683	15768066	BFL_18	7538	B3
PL38305	930542	chrom3	1739	BL23809	6324100	BFL_19	7604	O2
PL38514	973499	chrom3	1740	BL23752	7177090	BFL_19	7614	O2
PL39732	1026650	chrom3	1741	BL09752	9548659	BFL_19	7637	O2
PL39808	1500734	chrom3	1743	BL11610	3898441	BFL_19	7590	O2
PL39490	5734847	chrom3	1778	BL11631	4447449	BFL_19	7595	O2
PL37580	6355546	chrom3	1784	BL11534	2424723	BFL_19	7582	O2
PL38902	7439172	chrom3	1788	BL11634	4474517	BFL_19	7596	O2
PL39085	8027433	chrom3	1792	BL09785	10291827	BFL_19	7646	O2
PL38033	8578431	chrom3	1795	BL10512	16617240	BFL_19	7716	O2
PL38797	9968976	chrom3	1797	BL09706	8558762	BFL_19	7625	O2
PL37910	17706406	chrom3	1858	BL18683	15372455	BFL_19	7703	O2
PL39604	20758991	chrom3	1891	BL09798	10615473	BFL_19	7647	O2
PL39529	20850987	chrom3	1892	BL09826	11396231	BFL_19	7657	O2
PL39491	21314786	chrom3	1896	BL09783	10248752	BFL_19	7645	O2
PL38391	21407691	chrom3	1897	BL18625	13735832	BFL_19	7681	O2
PL39752	21715307	chrom3	1898	BL09860	12176675	BFL_19	7668	O2
PL38099	21729384	chrom3	1899	BL16268	1355299	BFL_19	7573	O2
PL39741	22289126	chrom3	1900	BL09782	10116117	BFL_19	7644	O2
PL38733	23139457	chrom3	1903	BL18656	14652490	BFL_19	7691	O2
PL39544	23351093	chrom3	1904	BL09731	9015504	BFL_19	7629	O2
PL39503	23380306	chrom3	1905	BL11543	2740280	BFL_19	7585	O2
PL37667	23822626	chrom3	1906	BL11669	5642748	BFL_19	7602	O2
PL37791	23906017	chrom3	1907	BL23779	6624944	BFL_19	7606	O2
PL38575	24859516	chrom3	1920	BL23771	6888887	BFL_19	7611	O2
PL39032	24888956	chrom3	1922	BL09747	9482944	BFL_19	7634	O2
PL38368	25387643	chrom3	1924	BL11617	4088879	BFL_19	7592	O2
PL37854	25456000	chrom3	1925	BL11599	3762228	BFL_19	7589	O2
PL39364	25489440	chrom3	1926	BL18629	13842529	BFL_19	7683	O2
PL38107	25808354	chrom3	1931	BL11639	4857759	BFL_19	7601	O2
PL38257	25946644	chrom3	1935	BL18634	13889560	BFL_19	7685	O2
PL37687	25976347	chrom3	1936	BL18653	14615904	BFL_19	7689	O2
PL39518	32426764	chrom3	1969	BL18663	14928141	BFL_19	7698	O2
PL39796	32554962	chrom3	1970	BL18661	14751283	BFL_19	7696	O2
PL38417	32640291	chrom3	1972	BL11510	13374911	BFL_19	7674	O2
PL39303	36102949	chrom3	2010	BL09825	11391861	BFL_19	7656	O2
PL38359	36925447	chrom3	2011	BL18616	13597995	BFL_19	7678	O2
PL39811	36959908	chrom3	2012	BL18617	13629196	BFL_19	7679	O2
PL39060	37327940	chrom3	2015	BL09733	9091192	BFL_19	7630	O2
PL39205	37886921	chrom3	2016	BL11619	4162769	BFL_19	7593	O2
PL39476	38026035	chrom3	2020	BL09861	12299365	BFL_19	7669	O2
PL39773	38262988	chrom3	2021	BL23715	7857720	BFL_19	7621	O2
PL39404	38320405	chrom3	2022	BL11499	13173088	BFL_19	7673	O2
PL37862	38348466	chrom3	2023	BL16261	1451135	BFL_19	7575	O2
PL38683	38418637	chrom3	2024	BL18659	14722641	BFL_19	7694	O2
PL37576	38463033	chrom3	2025	BL18660	14734585	BFL_19	7695	O2
PL39424	38507933	chrom3	2026	BL18657	14666928	BFL_19	7692	O2
PL39828	38517505	chrom3	2027	BL09843	11848456	BFL_19	7664	O2
PL39063	38750772	chrom3	2028	BL09834	11565973	BFL_19	7659	O2
PL39052	39163845	chrom3	2029	BL23698	8129340	BFL_19	7623	O2
PL39338	39463016	chrom3	2034	BL23751	7199057	BFL_19	7615	O2
PL39210	40024888	chrom3	2037	BL17927	16276800	BFL_19	7710	O2
PL38217	40047926	chrom3	2038	BL09745	9362776	BFL_19	7632	O2
PL37833	40554882	chrom3	2041	BL23748	7271929	BFL_19	7616	O2
PL38662	41116855	chrom3	2043	BL23772	6878824	BFL_19	7610	O2
PL39293	41200141	chrom3	2044	BL09810	11032124	BFL_19	7651	O2
PL39186	41825271	chrom3	2045	BL16260	1460714	BFL_19	7576	O2
PL39429	41895113	chrom3	2046	BL18649	14593703	BFL_19	7687	O2
PL38552	42334092	chrom3	2047	BL16258	1506570	BFL_19	7577	O2
PL38606	42460124	chrom3	2048	BL09845	11916681	BFL_19	7665	O2
PL39488	42519825	chrom3	2050	BL23706	7935413	BFL_19	7622	O2
PL38537	42594425	chrom3	2052	BL18618	13659624	BFL_19	7680	O2
PL38891	43219164	chrom3	2053	BL16269	1347340	BFL_19	7572	O2
PL39713	43475816	chrom3	2054	BL18662	14921815	BFL_19	7697	O2
PL38375	44092371	chrom3	2059	BL09772	9827471	BFL_19	7641	O2
PL39873	44103434	chrom3	2060	BL09773	9839681	BFL_19	7642	O2
PL39835	44168345	chrom3	2061	BL23767	6922011	BFL_19	7612	O2
PL39546	44241688	chrom3	2062	BL09766	9707572	BFL_19	7640	O2
PL39413	44956968	chrom3	2065	BL17926	16295933	BFL_19	7711	O2
PL38669	44969516	chrom3	2066	BL17924	16303482	BFL_19	7712	O2
PL38006	44975393	chrom3	2067	BL09749	9515042	BFL_19	7636	O2
PL39800	45017458	chrom3	2068	BL09748	9500340	BFL_19	7635	O2
PL37640	45171784	chrom3	2069	BL00125	16152505	BFL_19	7709	O2
PL39202	45614592	chrom3	2071	BL23773	6867742	BFL_19	7609	O2
PL39779	45634655	chrom3	2072	BL11533	2400623	BFL_19	7581	O2
PL38013	45749261	chrom3	2073	BL17917	16465578	BFL_19	7714	O2
PL38031	45769318	chrom3	2074	BL17915	16548899	BFL_19	7715	O2
PL38870	45778999	chrom3	2075	BL23753	7172669	BFL_19	7613	O2
PL39758	46006218	chrom3	2076	BL23774	6850302	BFL_19	7608	O2
PL37733	46151697	chrom3	2078	BL11483	12665135	BFL_19	7671	O2
PL38998	46206751	chrom3	2079	BL18691	15496837	BFL_19	7707	O2
PL38227	46453902	chrom3	2082	BL09832	11506611	BFL_19	7658	O2
PL38472	46784463	chrom3	2084	BL09854	12125314	BFL_19	7667	O2
PL38246	47056158	chrom3	2085	BL09851	12004509	BFL_19	7666	O2
PL38519	47339661	chrom3	2088	BL18648	14569218	BFL_19	7686	O2
PL38632	47392240	chrom3	2089	BL23776	6710941	BFL_19	7607	O2
PL39087	47549797	chrom3	2090	BL09817	11210336	BFL_19	7654	O2
PL38465	47601290	chrom3	2091	BL09723	8869804	BFL_19	7627	O2
PL38374	47643714	chrom3	2093	BL09816	11196399	BFL_19	7653	O2
PL37755	48377787	chrom3	2095	BL09835	11614160	BFL_19	7660	O2
PL37750	48656231	chrom3	2097	BL09746	9432792	BFL_19	7633	O2
PL39018	48691499	chrom3	2098	BL09736	9132903	BFL_19	7631	O2
PL38790	48841319	chrom3	2100	BL17939	8269173	BFL_19	7624	O2
PL39058	48964999	chrom3	2102	BL18678	15327066	BFL_19	7702	O2
PL38610	49716386	chrom3	2103	BL18673	15090549	BFL_19	7701	O2
PL38167	49736687	chrom3	2104	BL18632	13866145	BFL_19	7684	O2
PL38946	49835160	chrom3	2105	BL11568	3132171	BFL_19	7588	O2
PL39002	50134570	chrom3	2106	BL09838	11704395	BFL_19	7662	O2
PL39570	50170245	chrom3	2107	BL09820	11257256	BFL_19	7655	O2
PL38473	51109426	chrom3	2109	BL11635	4496732	BFL_19	7597	O2
PL37780	52021455	chrom3	2120	BL11514	13424519	BFL_19	7675	O2
PL38196	52604319	chrom3	2122	BL09837	11643154	BFL_19	7661	O2
PL37663	52760274	chrom3	2124	BL18667	15021504	BFL_19	7699	O2
PL39200	52783393	chrom3	2125	BL18668	15037863	BFL_19	7700	O2
PL22600	2459843	chrom4	2137	BL00713	27360589	BFL_1	738	A
PL22373	6503087	chrom4	2166	BL01017	17657827	BFL_1	543	A
PL23347	18082755	chrom4	2266	BL00678	28016662	BFL_1	752	A
PL23331	24888331	chrom4	2324	BL01745	7731129	BFL_1	194	A
PL22011	30174733	chrom4	2372	BL00630	28941205	BFL_1	768	A
PL22729	31655182	chrom4	2381	BL01929	5168047	BFL_1	105	A
PL23187	32210902	chrom4	2388	BL00953	18747513	BFL_1	581	A
PL21518	32640078	chrom4	2392	BL01367	12598251	BFL_1	363	A
PL22777	33886185	chrom4	2407	BL01033	17433949	BFL_1	535	A
PL22570	46912352	chrom4	2521	BL00968	18440192	BFL_1	574	A
PL22104	48940192	chrom4	2534	BL01414	12122605	BFL_1	344	A
PL23202	50692951	chrom4	2543	BL01459	11516181	BFL_1	322	A
PL22446	23733289	chrom4	2312	BL07259	18267734	BFL_2	1127	C1
PL22918	24363548	chrom4	2319	BL25332	30709136	BFL_2	1448	C1
PL21418	25027546	chrom4	2326	BL07334	19463366	BFL_2	1161	C1
PL22875	26280225	chrom4	2338	BL25324	30866433	BFL_2	1454	C1
PL21820	26395809	chrom4	2340	BL25200	33944905	BFL_2	1486	C1
PL21762	26605343	chrom4	2341	BL07104	15789547	BFL_2	1055	C1
PL23246	27391104	chrom4	2346	BL03298	10643895	BFL_2	965	C1
PL22641	32528606	chrom4	2390	BL06945	12454363	BFL_2	999	J2
PL22938	33004879	chrom4	2398	BL07073	15256257	BFL_2	1045	J2
PL21814	33019680	chrom4	2399	BL07250	17913961	BFL_2	1122	C1
PL22997	34907808	chrom4	2412	BL25283	31704066	BFL_2	1461	C1
PL22635	36573176	chrom4	2429	BL03243	9780649	BFL_2	945	C1
PL22577	42610933	chrom4	2480	BL07745	25819443	BFL_2	1365	J2
PL22079	43359854	chrom4	2485	BL05610	4065698	BFL_2	866	C1
PL22445	44958593	chrom4	2496	BL07724	25528667	BFL_2	1356	J2
PL23139	45785294	chrom4	2505	BL15942	8520076	BFL_2	917	C1
PL21349	49260371	chrom4	2535	BL07898	28549544	BFL_2	1411	C1
PL23295	49314349	chrom4	2536	BL15941	8528781	BFL_2	918	C1
PL23123	52092020	chrom4	2556	BL07248	17900782	BFL_2	1121	C1
PL22855	185506	chrom4	2127	BL21981	11673327	BFL_4	1672	I
PL21657	3006932	chrom4	2141	BL10117	27528056	BFL_4	2018	I
PL22050	3158480	chrom4	2142	BL16438	25463585	BFL_4	1980	I
PL22249	3608409	chrom4	2144	BL16590	4106250	BFL_4	1553	O1
PL23087	6079370	chrom4	2158	BL22184	8531772	BFL_4	1605	O1
PL23617	6793906	chrom4	2168	BL21607	17948848	BFL_4	1832	O1
PL23072	12223314	chrom4	2211	BL16509	5425588	BFL_4	1568	O1
PL23339	14944590	chrom4	2241	BL21405	21167279	BFL_4	1914	I
PL23217	23757352	chrom4	2314	BL16436	25501285	BFL_4	1982	I
PL22207	24105318	chrom4	2318	BL21948	12143833	BFL_4	1692	I
PL22939	25938661	chrom4	2336	BL21755	15821318	BFL_4	1779	I
PL22091	26962734	chrom4	2345	BL10116	27548451	BFL_4	2019	I
PL22441	27852947	chrom4	2349	BL27122	29322328	BFL_4	2035	I
PL23636	27896281	chrom4	2350	BL22185	8528980	BFL_4	1604	O1
PL21879	45989783	chrom4	2508	BL21769	15651718	BFL_4	1770	I
PL22528	46345623	chrom4	2512	BL21328	22641143	BFL_4	1947	I
PL21831	47639344	chrom4	2528	BL21936	12280223	BFL_4	1698	I
PL21432	50696602	chrom4	2544	BL17866	3768776	BFL_4	1548	O1
PL21536	143257	chrom4	2126	BL15573	14948400	BFL_3	2253	C2
PL23610	237180	chrom4	2129	BL15731	12563960	BFL_3	2214	C2
PL21950	1531831	chrom4	2133	BL15448	17526058	BFL_3	2296	Q
PL23476	2631974	chrom4	2138	BL15650	13613372	BFL_3	2237	C2
PL22838	2752419	chrom4	2139	BL16777	2122095	BFL_3	2115	C2
PL23150	2793925	chrom4	2140	BL15542	15359183	BFL_3	2262	C2
PL21652	4096648	chrom4	2145	BL26766	33472724	BFL_3	2539	Q
PL22554	4234796	chrom4	2146	BL15402	18232020	BFL_3	2314	Q
PL21922	4296800	chrom4	2147	BL14893	28011760	BFL_3	2473	Q
PL21722	4374965	chrom4	2148	BL14880	28354091	BFL_3	2475	Q
PL23291	4643573	chrom4	2149	BL26729	34063063	BFL_3	2549	Q
PL22077	4871037	chrom4	2152	BL14821	29411104	BFL_3	2495	Q
PL21693	5769020	chrom4	2156	BL14793	30411955	BFL_3	2509	Q
PL21703	6391655	chrom4	2160	BL15278	20703160	BFL_3	2365	Q
PL22466	6455876	chrom4	2164	BL15312	20253417	BFL_3	2355	Q
PL23445	7213573	chrom4	2173	BL15344	19654696	BFL_3	2341	Q
PL21909	7280298	chrom4	2174	BL15403	18217007	BFL_3	2313	Q
PL23549	7821220	chrom4	2175	BL26742	33903553	BFL_3	2546	Q
PL22258	7824477	chrom4	2176	BL26743	33895482	BFL_3	2545	Q
PL21955	8262110	chrom4	2178	BL14925	27501070	BFL_3	2466	Q
PL22136	8304892	chrom4	2179	BL14926	27493221	BFL_3	2465	Q
PL22391	8547052	chrom4	2180	BL15211	22120347	BFL_3	2380	Q
PL22474	9017049	chrom4	2181	BL26746	33853748	BFL_3	2543	Q
PL22510	9048949	chrom4	2182	BL15242	21471638	BFL_3	2375	Q
PL23077	9574735	chrom4	2183	BL15182	22655041	BFL_3	2386	Q
PL23522	9651654	chrom4	2185	BL14794	30400492	BFL_3	2508	Q
PL22242	9853817	chrom4	2186	BL15254	21167225	BFL_3	2372	Q
PL23589	9900580	chrom4	2187	BL14777	30948693	BFL_3	2516	Q
PL23135	9923096	chrom4	2188	BL14872	28468173	BFL_3	2480	Q
PL21755	9964147	chrom4	2189	BL14851	28845546	BFL_3	2487	Q
PL23375	10031879	chrom4	2190	BL15309	20274122	BFL_3	2356	Q
PL22616	10086912	chrom4	2191	BL15052	25259869	BFL_3	2423	Q
PL23204	10343116	chrom4	2193	BL15397	18328380	BFL_3	2317	Q
PL21429	10367124	chrom4	2194	BL16131	32087090	BFL_3	2531	Q
PL22424	10401405	chrom4	2195	BL14876	28440549	BFL_3	2477	Q
PL23581	10408156	chrom4	2196	BL15264	21004450	BFL_3	2369	Q
PL22536	10547290	chrom4	2197	BL14845	28983162	BFL_3	2491	Q
PL22333	10620470	chrom4	2198	BL14817	29668850	BFL_3	2498	Q
PL22550	10648613	chrom4	2199	BL15079	24723952	BFL_3	2413	Q
PL23261	10857515	chrom4	2200	BL16129	32061641	BFL_3	2529	Q
PL23446	11513859	chrom4	2202	BL15044	25362685	BFL_3	2426	Q
PL22059	11550323	chrom4	2203	BL15043	25391703	BFL_3	2427	Q
PL23510	11623829	chrom4	2204	BL26763	33504245	BFL_3	2541	Q
PL21923	11889014	chrom4	2205	BL14963	26662933	BFL_3	2454	Q
PL22221	11892203	chrom4	2206	BL14962	26669025	BFL_3	2455	Q
PL23337	12035068	chrom4	2207	BL15315	20210299	BFL_3	2354	Q
PL23341	12096337	chrom4	2208	BL15316	20193912	BFL_3	2353	Q
PL21628	12100076	chrom4	2209	BL15317	20169085	BFL_3	2352	Q
PL22027	12268597	chrom4	2212	BL15091	24455983	BFL_3	2410	Q
PL22367	12437381	chrom4	2213	BL14904	27772517	BFL_3	2468	Q
PL22967	12437778	chrom4	2214	BL14900	27846894	BFL_3	2470	Q
PL22023	12567883	chrom4	2215	BL15202	22219043	BFL_3	2381	Q
PL22465	12656822	chrom4	2216	BL14788	30538796	BFL_3	2512	Q
PL21882	12704070	chrom4	2217	BL25030	31420927	BFL_3	2521	Q
PL22571	12731568	chrom4	2218	BL15122	23849990	BFL_3	2404	Q
PL21653	12745102	chrom4	2219	BL15142	23487609	BFL_3	2398	Q
PL22679	12835853	chrom4	2220	BL15028	25543520	BFL_3	2436	Q
PL21612	12945039	chrom4	2221	BL15027	25566167	BFL_3	2437	Q
PL21481	13014165	chrom4	2222	BL15395	18361815	BFL_3	2319	Q
PL22545	13137006	chrom4	2223	BL15355	19371580	BFL_3	2336	Q
PL23157	13373415	chrom4	2225	BL25028	31463364	BFL_3	2522	Q
PL22109	13476831	chrom4	2226	BL14844	29022463	BFL_3	2492	Q
PL22278	13621965	chrom4	2228	BL15139	23520194	BFL_3	2400	Q
PL22880	13655874	chrom4	2229	BL15127	23736084	BFL_3	2402	Q
PL22376	13788580	chrom4	2231	BL22856	8771500	BFL_3	2161	C2
PL22581	14028688	chrom4	2232	BL15071	24901059	BFL_3	2415	Q
PL23017	14107038	chrom4	2233	BL15356	19343071	BFL_3	2335	Q
PL22594	14169466	chrom4	2234	BL26772	33405648	BFL_3	2537	Q
PL22485	14206845	chrom4	2235	BL16135	32378014	BFL_3	2534	Q
PL21797	14255139	chrom4	2236	BL16134	32366519	BFL_3	2533	Q
PL21552	14274001	chrom4	2237	BL15285	20567280	BFL_3	2362	Q
PL21645	14781311	chrom4	2238	BL15406	18183599	BFL_3	2310	Q
PL23321	14921432	chrom4	2239	BL15405	18200997	BFL_3	2311	Q
PL23084	14944572	chrom4	2240	BL15154	23357683	BFL_3	2391	Q
PL21466	15047103	chrom4	2242	BL15347	19542550	BFL_3	2338	Q
PL21854	15159224	chrom4	2243	BL22877	8148115	BFL_3	2154	C2
PL22418	15214812	chrom4	2244	BL15346	19577691	BFL_3	2339	Q
PL22235	15299672	chrom4	2245	BL14800	30115557	BFL_3	2506	Q
PL21793	15627660	chrom4	2246	BL15230	21731407	BFL_3	2376	Q
PL22568	15628859	chrom4	2247	BL14852	28822102	BFL_3	2486	Q
PL21677	15666746	chrom4	2248	BL14853	28815202	BFL_3	2485	Q
PL22099	15753726	chrom4	2249	BL14870	28534279	BFL_3	2481	Q
PL23449	15790369	chrom4	2250	BL14854	28802791	BFL_3	2484	Q
PL22121	15799131	chrom4	2251	BL15331	19887726	BFL_3	2344	Q
PL21877	16266226	chrom4	2252	BL14802	30050087	BFL_3	2505	Q
PL23012	16296027	chrom4	2253	BL26728	34100186	BFL_3	2550	Q
PL23584	16296063	chrom4	2254	BL26723	34134024	BFL_3	2551	Q
PL23503	16327013	chrom4	2255	BL15180	22885296	BFL_3	2387	Q
PL22576	16486614	chrom4	2256	BL15389	18446538	BFL_3	2323	Q
PL22234	16697885	chrom4	2258	BL15228	21759863	BFL_3	2377	Q
PL21867	16760910	chrom4	2259	BL14806	30006786	BFL_3	2502	Q
PL22501	17010809	chrom4	2262	BL14804	30028705	BFL_3	2503	Q
PL23057	17337439	chrom4	2263	BL15143	23450052	BFL_3	2397	Q
PL23276	17349069	chrom4	2264	BL14807	29981630	BFL_3	2501	Q
PL21739	17580970	chrom4	2265	BL15390	18442739	BFL_3	2322	Q
PL21502	18230431	chrom4	2269	BL15266	20987854	BFL_3	2368	Q
PL22987	18357281	chrom4	2270	BL15246	21371856	BFL_3	2374	Q
PL22960	18575457	chrom4	2271	BL15370	18750590	BFL_3	2331	Q
PL23376	18632133	chrom4	2272	BL16165	33138850	BFL_3	2535	Q
PL21369	18813214	chrom4	2273	BL26748	33780387	BFL_3	2542	Q
PL22025	18874675	chrom4	2274	BL14981	26121016	BFL_3	2448	Q
PL21479	19161559	chrom4	2275	BL15445	17597813	BFL_3	2297	Q
PL22827	19180454	chrom4	2276	BL15377	18604562	BFL_3	2328	Q
PL23115	19251438	chrom4	2277	BL25010	31820171	BFL_3	2526	Q
PL21910	19266356	chrom4	2278	BL25011	31805440	BFL_3	2525	Q
PL23059	19282046	chrom4	2279	BL14971	26411812	BFL_3	2450	Q
PL23066	19727752	chrom4	2280	BL14927	27480778	BFL_3	2464	Q
PL23103	19897924	chrom4	2281	BL15106	24187911	BFL_3	2405	Q
PL22125	20190505	chrom4	2283	BL26735	33962082	BFL_3	2547	Q
PL21951	20305064	chrom4	2284	BL15410	18118068	BFL_3	2308	Q
PL21859	20745927	chrom4	2286	BL15365	18949696	BFL_3	2332	Q
PL22660	20753831	chrom4	2287	BL15363	19186777	BFL_3	2333	Q
PL23172	20862271	chrom4	2288	BL22871	8329064	BFL_3	2157	C2
PL21619	21025537	chrom4	2289	BL14958	26811321	BFL_3	2457	Q
PL22002	21155890	chrom4	2291	BL15060	25176312	BFL_3	2420	Q
PL23576	21500864	chrom4	2292	BL15450	17480370	BFL_3	2295	Q
PL23453	22071796	chrom4	2295	BL22855	8782147	BFL_3	2162	C2
PL23600	22074240	chrom4	2296	BL15034	25502729	BFL_3	2433	Q
PL21770	22162472	chrom4	2297	BL15035	25486909	BFL_3	2432	Q
PL22272	22530072	chrom4	2298	BL15217	22028132	BFL_3	2379	Q
PL22787	22548897	chrom4	2299	BL15327	20042586	BFL_3	2346	Q
PL23089	22602826	chrom4	2300	BL15439	17658194	BFL_3	2299	Q
PL21635	22616372	chrom4	2301	BL15301	20365950	BFL_3	2360	Q
