s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi	clg
L_var_05866	7498033	chr3	1903	BL15998	27126048	BFL_5	2926	E
L_var_05868	7695864	chr3	1904	BL15999	27117906	BFL_5	2925	E
L_var_05869	7720007	chr3	1905	BL18020	1813036	BFL_5	2483	E
L_var_05873	7781269	chr3	1906	BL28071	21874262	BFL_5	2871	E
L_var_05874	7810168	chr3	1907	BL27357	10866769	BFL_5	2590	E
L_var_05883	7970800	chr3	1908	BL27605	14398662	BFL_5	2689	E
L_var_05888	8058516	chr3	1910	BL09482	5548524	BFL_5	2511	E
L_var_05893	8202921	chr3	1911	BL28095	22174202	BFL_5	2881	E
L_var_05897	8326523	chr3	1912	BL27491	12826058	BFL_5	2646	E
L_var_05898	8341800	chr3	1913	BL27457	12400931	BFL_5	2639	E
L_var_05899	8405537	chr3	1914	BL27618	14611888	BFL_5	2698	E
L_var_05901	8481885	chr3	1915	BL00276	4267616	BFL_5	2495	E
L_var_05902	8556051	chr3	1916	BL18007	2021892	BFL_5	2485	E
L_var_05903	8652323	chr3	1917	BL10974	24206698	BFL_5	2904	E
L_var_05905	8745563	chr3	1918	BL27276	28286751	BFL_5	2937	E
L_var_05908	8828919	chr3	1919	BL11930	5043855	BFL_5	2505	E
L_var_05912	8975127	chr3	1920	BL28055	21714113	BFL_5	2867	E
L_var_05914	9020265	chr3	1921	BL27419	11796841	BFL_5	2618	E
L_var_05917	9125091	chr3	1922	BL27415	11744561	BFL_5	2614	E
L_var_05918	9161995	chr3	1924	BL09320	8747838	BFL_5	2559	E
L_var_05945	10432028	chr3	1932	BL27832	17837198	BFL_5	2770	E
L_var_05946	10485024	chr3	1933	BL27828	17758846	BFL_5	2767	E
L_var_05948	10516287	chr3	1934	BL27335	10440887	BFL_5	2583	E
L_var_05963	11091054	chr3	1936	BL27855	18237731	BFL_5	2781	E
L_var_05967	11298293	chr3	1937	BL27830	17777112	BFL_5	2769	E
L_var_05973	11470825	chr3	1938	BL27410	11676209	BFL_5	2612	E
L_var_05974	11524589	chr3	1939	BL27951	19994920	BFL_5	2821	E
L_var_05975	11528237	chr3	1940	BL27952	20002238	BFL_5	2822	E
L_var_05977	11579589	chr3	1941	BL16975	25681960	BFL_5	2916	E
L_var_05976	11579869	chr3	1942	BL27953	20013433	BFL_5	2823	E
L_var_05981	11675945	chr3	1943	BL28091	22098380	BFL_5	2879	E
L_var_05982	11731152	chr3	1944	BL16973	25653159	BFL_5	2915	E
L_var_05983	11789460	chr3	1945	BL27365	10928176	BFL_5	2592	E
L_var_05985	11858809	chr3	1946	BL27601	14363389	BFL_5	2685	E
L_var_05986	11921077	chr3	1947	BL27602	14369093	BFL_5	2686	E
L_var_06008	12950181	chr3	1954	BL27816	17596105	BFL_5	2761	E
L_var_06010	13142989	chr3	1955	BL27756	16849401	BFL_5	2734	E
L_var_06020	13468269	chr3	1959	BL27642	15102331	BFL_5	2710	E
L_var_06027	13847464	chr3	1960	BL27530	13472939	BFL_5	2658	E
L_var_06028	13847634	chr3	1961	BL27800	17402029	BFL_5	2751	E
L_var_06029	13944695	chr3	1962	BL27536	13572833	BFL_5	2663	E
L_var_06037	14219659	chr3	1963	BL27520	13248563	BFL_5	2652	E
L_var_06038	14224942	chr3	1964	BL27624	14727661	BFL_5	2702	E
L_var_06039	14324386	chr3	1965	BL28042	21537329	BFL_5	2864	E
L_var_06047	14498470	chr3	1969	BL27817	17598612	BFL_5	2762	E
L_var_06048	14564212	chr3	1970	BL28015	20895762	BFL_5	2854	E
L_var_06049	14600976	chr3	1971	BL28013	20883202	BFL_5	2852	E
L_var_06056	14809167	chr3	1974	BL09329	8433035	BFL_5	2555	E
L_var_06061	14928944	chr3	1975	BL27436	12059496	BFL_5	2624	E
L_var_06077	15616482	chr3	1982	BL27369	11067942	BFL_5	2594	E
L_var_06078	15652570	chr3	1983	BL27782	17225344	BFL_5	2747	E
L_var_06105	16447443	chr3	1991	BL00289	3889504	BFL_5	2493	E
L_var_06109	16564606	chr3	1992	BL28121	22720330	BFL_5	2883	E
L_var_06110	16582454	chr3	1993	BL11931	4987958	BFL_5	2504	E
L_var_06158	18792013	chr3	2014	BL27835	17913249	BFL_5	2773	E
L_var_06159	18807163	chr3	2015	BL27836	17918191	BFL_5	2774	E
L_var_06161	18859373	chr3	2016	BL28027	21142433	BFL_5	2859	E
L_var_06170	19133940	chr3	2019	BL27561	13973455	BFL_5	2678	E
L_var_06171	19137833	chr3	2020	BL09359	7989444	BFL_5	2548	E
L_var_06173	19198434	chr3	2021	BL27757	16852725	BFL_5	2735	E
L_var_06174	19237305	chr3	2022	BL27763	16931539	BFL_5	2739	E
L_var_06180	19446617	chr3	2023	BL28052	21619449	BFL_5	2866	E
L_var_06182	19533426	chr3	2024	BL27647	15174727	BFL_5	2712	E
L_var_06189	19782041	chr3	2026	BL27857	18286267	BFL_5	2783	E
L_var_06202	20260693	chr3	2028	BL27862	18350199	BFL_5	2785	E
L_var_06203	20283763	chr3	2029	BL27777	17173720	BFL_5	2745	E
L_var_06204	20316267	chr3	2030	BL27854	18228380	BFL_5	2780	E
L_var_06205	20334018	chr3	2031	BL27843	17990510	BFL_5	2777	E
L_var_06207	20380054	chr3	2033	BL27699	16207018	BFL_5	2722	E
L_var_06208	20402998	chr3	2034	BL28008	20715372	BFL_5	2848	E
L_var_06212	20541081	chr3	2035	BL27960	20141995	BFL_5	2825	E
L_var_06218	20782179	chr3	2038	BL28122	22762406	BFL_5	2884	E
L_var_06219	20808084	chr3	2039	BL28123	22769046	BFL_5	2885	E
L_var_06224	20939248	chr3	2042	BL28033	21229873	BFL_5	2860	E
L_var_06226	21186313	chr3	2043	BL17517	23872	BFL_5	2468	E
L_var_06227	21208745	chr3	2044	BL17505	378815	BFL_5	2474	E
L_var_06228	21232329	chr3	2045	BL27813	17554916	BFL_5	2760	E
L_var_06231	21305070	chr3	2046	BL16020	26590425	BFL_5	2922	E
L_var_06232	21337093	chr3	2047	BL17516	64792	BFL_5	2469	E
L_var_06241	21510921	chr3	2054	BL27609	14492976	BFL_5	2692	E
L_var_06242	21544393	chr3	2055	BL27608	14481824	BFL_5	2691	E
L_var_06243	21576368	chr3	2056	BL27607	14424833	BFL_5	2690	E
L_var_06247	21725354	chr3	2059	BL12576	25080933	BFL_5	2908	E
L_var_06248	21807088	chr3	2060	BL27432	11986358	BFL_5	2622	E
L_var_06249	21860998	chr3	2061	BL27806	17457321	BFL_5	2756	E
L_var_06265	22221174	chr3	2064	BL09336	8377557	BFL_5	2553	E
L_var_06276	22513798	chr3	2068	BL27886	18678550	BFL_5	2797	E
L_var_06277	22566792	chr3	2069	BL27887	18724841	BFL_5	2798	E
L_var_06278	22582441	chr3	2070	BL27463	12482671	BFL_5	2641	E
L_var_06279	22651165	chr3	2071	BL27462	12457248	BFL_5	2640	E
L_var_06282	22832770	chr3	2073	BL10959	24347440	BFL_5	2906	E
L_var_06284	22852642	chr3	2074	BL10960	24335554	BFL_5	2905	E
L_var_06286	22916078	chr3	2075	BL27897	18856146	BFL_5	2802	E
L_var_06289	23033797	chr3	2076	BL27931	19782605	BFL_5	2815	E
L_var_06292	23081237	chr3	2077	BL27805	17450414	BFL_5	2755	E
L_var_06295	23139301	chr3	2079	BL09275	9386216	BFL_5	2573	E
L_var_06296	23144680	chr3	2080	BL09363	7946543	BFL_5	2546	E
L_var_06299	23198451	chr3	2081	BL27908	19176800	BFL_5	2808	E
L_var_06300	23206583	chr3	2082	BL27907	19165986	BFL_5	2807	E
L_var_06301	23229492	chr3	2083	BL28142	22970428	BFL_5	2888	E
L_var_06321	23835954	chr3	2092	BL09478	5609584	BFL_5	2513	E
L_var_06325	23927214	chr3	2093	BL09474	5717379	BFL_5	2514	E
L_var_06326	23941326	chr3	2094	BL09289	9225008	BFL_5	2570	E
L_var_06329	24042857	chr3	2095	BL09337	8369638	BFL_5	2552	E
L_var_06331	24137866	chr3	2096	BL12568	24919592	BFL_5	2907	E
L_var_06334	24277911	chr3	2097	BL17488	645935	BFL_5	2477	E
L_var_06338	24403804	chr3	2098	BL27615	14535163	BFL_5	2697	E
L_var_06339	24412663	chr3	2099	BL00334	3124217	BFL_5	2489	E
L_var_06340	24465285	chr3	2100	BL09284	9272430	BFL_5	2572	E
L_var_06341	24494324	chr3	2101	BL09285	9264689	BFL_5	2571	E
L_var_06342	24629436	chr3	2102	BL27902	18905786	BFL_5	2803	E
L_var_06343	24686729	chr3	2103	BL27903	18943975	BFL_5	2804	E
L_var_06346	24830918	chr3	2104	BL27905	19002197	BFL_5	2805	E
L_var_06347	24885966	chr3	2105	BL27906	19048490	BFL_5	2806	E
L_var_06348	24915815	chr3	2106	BL09434	6447154	BFL_5	2522	E
L_var_06363	25500113	chr3	2113	BL27438	12075988	BFL_5	2625	E
L_var_06364	25535555	chr3	2114	BL12579	25139484	BFL_5	2910	E
L_var_06366	25622404	chr3	2115	BL11924	5151708	BFL_5	2507	E
L_var_06367	25687609	chr3	2116	BL09430	6538991	BFL_5	2524	E
L_var_06369	25747410	chr3	2117	BL28024	21103485	BFL_5	2858	E
L_var_06372	25785928	chr3	2118	BL09431	6505622	BFL_5	2523	E
L_var_06376	25849509	chr3	2119	BL27969	20258969	BFL_5	2830	E
L_var_06378	25892444	chr3	2120	BL27448	12315029	BFL_5	2632	E
L_var_06401	26613679	chr3	2131	BL28141	22960778	BFL_5	2887	E
L_var_06404	26671822	chr3	2133	BL28154	23110460	BFL_5	2892	E
L_var_06431	27451600	chr3	2146	BL27707	16316045	BFL_5	2723	E
L_var_06434	27458899	chr3	2147	BL28143	22974763	BFL_5	2889	E
L_var_06435	27493775	chr3	2148	BL28144	22981512	BFL_5	2890	E
L_var_06436	27502373	chr3	2149	BL27713	16367498	BFL_5	2725	E
L_var_06438	27586010	chr3	2150	BL27708	16328164	BFL_5	2724	E
L_var_06473	29105442	chr3	2160	BL27346	10688033	BFL_5	2588	E
L_var_06475	29127833	chr3	2161	BL27954	20018568	BFL_5	2824	E
L_var_06477	29185368	chr3	2162	BL28046	21585094	BFL_5	2865	E
L_var_06478	29252443	chr3	2163	BL27390	11435841	BFL_5	2603	E
L_var_06480	29356846	chr3	2165	BL21215	29356787	BFL_5	2949	E
L_var_06482	29381558	chr3	2166	BL27338	10494655	BFL_5	2584	E
L_var_06494	29852103	chr3	2171	BL11918	5340718	BFL_5	2509	E
L_var_06501	30019131	chr3	2173	BL28037	21392030	BFL_5	2862	E
L_var_06502	30020376	chr3	2174	BL27273	28348942	BFL_5	2940	E
L_var_06503	30038261	chr3	2175	BL21207	29260654	BFL_5	2945	E
L_var_06504	30070728	chr3	2176	BL27564	13998799	BFL_5	2679	E
L_var_06505	30092971	chr3	2177	BL09485	5523725	BFL_5	2510	E
L_var_06546	31647910	chr3	2194	BL27820	17721520	BFL_5	2764	E
L_var_06548	31778469	chr3	2195	BL11925	5135116	BFL_5	2506	E
L_var_06600	33595164	chr3	2215	BL27766	16964878	BFL_5	2741	E
L_var_06650	35668782	chr3	2226	BL09449	6147913	BFL_5	2517	E
L_var_06682	36431916	chr3	2235	BL23878	10127938	BFL_5	2580	E
L_var_06684	36473478	chr3	2236	BL27962	20151504	BFL_5	2827	E
L_var_06687	36639893	chr3	2237	BL09425	6636094	BFL_5	2528	E
L_var_06688	36665864	chr3	2238	BL21211	29280630	BFL_5	2947	E
L_var_06689	36698975	chr3	2239	BL09264	9645976	BFL_5	2576	E
L_var_06692	36792019	chr3	2240	BL27778	17181739	BFL_5	2746	E
L_var_06693	36796584	chr3	2241	BL27334	10433012	BFL_5	2582	E
L_var_06694	36824725	chr3	2242	BL09422	6703724	BFL_5	2531	E
L_var_06695	36880004	chr3	2243	BL09423	6658927	BFL_5	2530	E
L_var_06699	37004666	chr3	2244	BL09306	9018332	BFL_5	2565	E
L_var_06707	37451523	chr3	2245	BL27597	14328350	BFL_5	2682	E
L_var_06725	38034945	chr3	2254	BL27983	20445939	BFL_5	2834	E
L_var_06726	38076111	chr3	2255	BL27984	20491686	BFL_5	2835	E
L_var_06727	38129451	chr3	2256	BL27985	20505884	BFL_5	2836	E
L_var_06728	38154306	chr3	2257	BL27986	20507964	BFL_5	2837	E
L_var_06729	38154483	chr3	2258	BL27987	20510290	BFL_5	2838	E
L_var_06739	38384487	chr3	2261	BL00372	4494427	BFL_5	2497	E
L_var_06743	38422268	chr3	2263	BL27991	20541037	BFL_5	2841	E
L_var_06744	38494878	chr3	2264	BL27525	13388922	BFL_5	2654	E
L_var_06745	38523572	chr3	2265	BL27526	13438313	BFL_5	2655	E
L_var_06761	39000941	chr3	2270	BL17513	140415	BFL_5	2471	E
L_var_06762	39092808	chr3	2271	BL27965	20202143	BFL_5	2829	E
L_var_06764	39211138	chr3	2272	BL27632	14931783	BFL_5	2704	E
L_var_06768	39374405	chr3	2273	BL28000	20631041	BFL_5	2843	E
L_var_06772	39437031	chr3	2274	BL27997	20587936	BFL_5	2842	E
L_var_06774	39473255	chr3	2275	BL27546	13788769	BFL_5	2670	E
L_var_06775	39489118	chr3	2276	BL27622	14709396	BFL_5	2700	E
L_var_06776	39516751	chr3	2277	BL27441	12127782	BFL_5	2627	E
L_var_06779	39604064	chr3	2278	BL27550	13826088	BFL_5	2673	E
L_var_06780	39611597	chr3	2279	BL27864	18367506	BFL_5	2786	E
L_var_06782	39766292	chr3	2280	BL27865	18374079	BFL_5	2787	E
L_var_06783	39786458	chr3	2281	BL27839	17953629	BFL_5	2775	E
L_var_06785	39854741	chr3	2282	BL16979	25934327	BFL_5	2917	E
L_var_06786	40020710	chr3	2283	BL27840	17966810	BFL_5	2776	E
L_var_06790	40204038	chr3	2284	BL27915	19585133	BFL_5	2811	E
L_var_06795	40361775	chr3	2285	BL09440	6398052	BFL_5	2518	E
L_var_06799	40423674	chr3	2286	BL11938	4830810	BFL_5	2501	E
L_var_06800	40591618	chr3	2287	BL11937	4894784	BFL_5	2502	E
L_var_06801	40634030	chr3	2288	BL11936	4928359	BFL_5	2503	E
L_var_06804	40709089	chr3	2289	BL11940	4800991	BFL_5	2500	E
L_var_06805	40714774	chr3	2290	BL15987	27598213	BFL_5	2931	E
L_var_06806	40733342	chr3	2291	BL27866	18385533	BFL_5	2788	E
L_var_06820	41229894	chr3	2296	BL27552	13837382	BFL_5	2675	E
L_var_06828	41418828	chr3	2299	BL27368	11025125	BFL_5	2593	E
L_var_06834	41634536	chr3	2301	BL27418	11775096	BFL_5	2617	E
L_var_06835	41653839	chr3	2302	BL27821	17743849	BFL_5	2765	E
L_var_06861	42640175	chr3	2313	BL28152	23087076	BFL_5	2891	E
L_var_06862	42696072	chr3	2314	BL27275	28311467	BFL_5	2938	E
L_var_06864	42777613	chr3	2316	BL28166	23317504	BFL_5	2895	E
L_var_06866	42816079	chr3	2317	BL27354	10809389	BFL_5	2589	E
L_var_06867	42818580	chr3	2318	BL27892	18787808	BFL_5	2800	E
L_var_06870	42862722	chr3	2319	BL27890	18769400	BFL_5	2799	E
L_var_06872	42925497	chr3	2320	BL09473	5763942	BFL_5	2515	E
L_var_06874	43030926	chr3	2321	BL27548	13810899	BFL_5	2671	E
L_var_06876	43060135	chr3	2322	BL27871	18441643	BFL_5	2789	E
L_var_06877	43099015	chr3	2323	BL27717	16422399	BFL_5	2726	E
L_var_06904	44068176	chr3	2328	BL16024	26535152	BFL_5	2920	E
L_var_06905	44070230	chr3	2329	BL27833	17859049	BFL_5	2771	E
L_var_06906	44099484	chr3	2330	BL09421	6717323	BFL_5	2532	E
L_var_06992	47387077	chr3	2347	BL09314	8851628	BFL_5	2563	E
L_var_06995	47535108	chr3	2349	BL27262	27827743	BFL_5	2933	E
L_var_07000	47748684	chr3	2350	BL27674	15668654	BFL_5	2718	E
L_var_07005	48052044	chr3	2352	BL21208	29266217	BFL_5	2946	E
L_var_07008	48085344	chr3	2353	BL27527	13446946	BFL_5	2656	E
L_var_07013	48192959	chr3	2354	BL27539	13745598	BFL_5	2666	E
L_var_07121	51866174	chr3	2406	BL09427	6584491	BFL_5	2526	E
L_var_07124	51901474	chr3	2407	BL09253	9888267	BFL_5	2578	E
L_var_07130	52078451	chr3	2408	BL10976	24174637	BFL_5	2903	E
L_var_07132	52215006	chr3	2409	BL27555	13887900	BFL_5	2676	E
L_var_07133	52218119	chr3	2410	BL09348	8164106	BFL_5	2550	E
L_var_07134	52256292	chr3	2411	BL27759	16892822	BFL_5	2736	E
L_var_07135	52256528	chr3	2412	BL27924	19667911	BFL_5	2812	E
L_var_07136	52314450	chr3	2413	BL27925	19678273	BFL_5	2813	E
L_var_07140	52432731	chr3	2414	BL27738	16644480	BFL_5	2729	E
L_var_07141	52485796	chr3	2415	BL28133	22864338	BFL_5	2886	E
L_var_07142	52501177	chr3	2416	BL27455	12389768	BFL_5	2638	E
L_var_07146	52586236	chr3	2419	BL28011	20861330	BFL_5	2851	E
L_var_07150	52762409	chr3	2420	BL28080	21951397	BFL_5	2875	E
L_var_07151	52765785	chr3	2421	BL28081	21960103	BFL_5	2876	E
L_var_07153	52781358	chr3	2422	BL27972	20273888	BFL_5	2832	E
L_var_07154	52807980	chr3	2423	BL09335	8380847	BFL_5	2554	E
L_var_07156	52821571	chr3	2425	BL09393	7274187	BFL_5	2537	E
L_var_07157	52852069	chr3	2426	BL09481	5563559	BFL_5	2512	E
L_var_07182	53857712	chr3	2439	BL27851	18196915	BFL_5	2778	E
L_var_07184	53936274	chr3	2440	BL27532	13554459	BFL_5	2660	E
L_var_07186	53980598	chr3	2441	BL27440	12109020	BFL_5	2626	E
L_var_07195	54202164	chr3	2448	BL27948	19957716	BFL_5	2820	E
L_var_07199	54295772	chr3	2449	BL27775	17151232	BFL_5	2744	E
L_var_07203	54390562	chr3	2450	BL27372	11163134	BFL_5	2595	E
L_var_07205	54438274	chr3	2451	BL27604	14380082	BFL_5	2688	E
L_var_07212	54596049	chr3	2454	BL27529	13459531	BFL_5	2657	E
L_var_07227	54843672	chr3	2455	BL27599	14343409	BFL_5	2684	E
L_var_07228	54886616	chr3	2456	BL27641	15092696	BFL_5	2709	E
L_var_07229	54953152	chr3	2457	BL27620	14632272	BFL_5	2699	E
L_var_07241	55266919	chr3	2460	BL28072	21879327	BFL_5	2872	E
L_var_07257	55767490	chr3	2465	BL15993	27350186	BFL_5	2929	E
L_var_07259	55857051	chr3	2466	BL12578	25116031	BFL_5	2909	E
L_var_07267	56026036	chr3	2468	BL28009	20746847	BFL_5	2849	E
L_var_07268	56291438	chr3	2469	BL28010	20821988	BFL_5	2850	E
L_var_07273	56515958	chr3	2470	BL27427	11943182	BFL_5	2620	E
L_var_07276	56635309	chr3	2471	BL27435	12033670	BFL_5	2623	E
L_var_07277	56660122	chr3	2472	BL09301	9137267	BFL_5	2566	E
L_var_07284	57131916	chr3	2473	BL27819	17661378	BFL_5	2763	E
L_var_07286	57272506	chr3	2474	BL27643	15121088	BFL_5	2711	E
L_var_07289	57394312	chr3	2475	BL16042	26110958	BFL_5	2919	E
L_var_07290	57435824	chr3	2476	BL27447	12273523	BFL_5	2631	E
L_var_07291	57471615	chr3	2477	BL27883	18603705	BFL_5	2795	E
L_var_07310	58350654	chr3	2486	BL27744	16731310	BFL_5	2731	E
L_var_07313	58436176	chr3	2487	BL27401	11547266	BFL_5	2606	E
L_var_07323	58794847	chr3	2489	BL15995	27293895	BFL_5	2928	E
L_var_07337	59290857	chr3	2496	BL28023	21081301	BFL_5	2857	E
L_var_07338	59355534	chr3	2497	BL09404	7130575	BFL_5	2534	E
L_var_07407	61564149	chr3	2513	BL27930	19715928	BFL_5	2814	E
L_var_07410	61710611	chr3	2514	BL25623	912248	BFL_5	2481	E
L_var_07413	61804194	chr3	2515	BL28167	23350005	BFL_5	2896	E
L_var_07414	61829673	chr3	2516	BL28170	23378290	BFL_5	2899	E
L_var_07415	61843695	chr3	2517	BL28171	23410635	BFL_5	2900	E
L_var_07419	62057265	chr3	2519	BL27856	18243416	BFL_5	2782	E
L_var_07424	62258897	chr3	2520	BL00335	3014167	BFL_5	2488	E
L_var_07431	62436055	chr3	2522	BL28074	21891980	BFL_5	2874	E
L_var_07432	62467586	chr3	2523	BL17475	807289	BFL_5	2478	E
L_var_07433	62484695	chr3	2524	BL27801	17412267	BFL_5	2752	E
L_var_07456	63203147	chr3	2538	BL21218	29440317	BFL_5	2950	E
L_var_07459	63305996	chr3	2539	BL09347	8220273	BFL_5	2551	E
L_var_07464	63671523	chr3	2540	BL27943	19901610	BFL_5	2817	E
L_var_07492	64591750	chr3	2556	BL27882	18598725	BFL_5	2794	E
L_var_07493	64623797	chr3	2557	BL27664	15451545	BFL_5	2715	E
L_var_07522	65439018	chr3	2560	BL28036	21387400	BFL_5	2861	E
L_var_07523	65459159	chr3	2561	BL27445	12240541	BFL_5	2630	E
L_var_07524	65501021	chr3	2562	BL12586	25231836	BFL_5	2914	E
L_var_07525	65508189	chr3	2563	BL12585	25208264	BFL_5	2913	E
L_var_07531	65726173	chr3	2564	BL09429	6554632	BFL_5	2525	E
L_var_07533	65810748	chr3	2565	BL27634	15031196	BFL_5	2706	E
L_var_07534	65826090	chr3	2566	BL27633	15007287	BFL_5	2705	E
L_var_07539	66071188	chr3	2569	BL28179	23546705	BFL_5	2902	E
L_var_07541	66131213	chr3	2570	BL28082	21971001	BFL_5	2877	E
L_var_07546	66487939	chr3	2572	BL12581	25173330	BFL_5	2912	E
L_var_07548	66597052	chr3	2573	BL27559	13925401	BFL_5	2677	E
L_var_07550	66708296	chr3	2574	BL11921	5232623	BFL_5	2508	E
L_var_07552	66730798	chr3	2575	BL27340	10535942	BFL_5	2586	E
L_var_07553	66761696	chr3	2576	BL27339	10524871	BFL_5	2585	E
L_var_07555	66800550	chr3	2577	BL09297	9163369	BFL_5	2568	E
L_var_07556	66827362	chr3	2578	BL09300	9145267	BFL_5	2567	E
L_var_07557	66870909	chr3	2579	BL27946	19922523	BFL_5	2818	E
L_var_07559	66882774	chr3	2580	BL27612	14517545	BFL_5	2695	E
L_var_07560	66907424	chr3	2581	BL09361	7967988	BFL_5	2547	E
L_var_07561	66916255	chr3	2582	BL09365	7889284	BFL_5	2545	E
L_var_07563	66980567	chr3	2583	BL09366	7839380	BFL_5	2544	E
L_var_07565	67008196	chr3	2584	BL09353	8065384	BFL_5	2549	E
L_var_07568	67027203	chr3	2585	BL27515	13199646	BFL_5	2650	E
L_var_07571	67073417	chr3	2586	BL27598	14337865	BFL_5	2683	E
L_var_07574	67106752	chr3	2587	BL27673	15637068	BFL_5	2717	E
L_var_07591	68009631	chr3	2589	BL16978	25989351	BFL_5	2918	E
L_var_07592	68030165	chr3	2590	BL09438	6414859	BFL_5	2520	E
L_var_07593	68066073	chr3	2591	BL09439	6403698	BFL_5	2519	E
L_var_07594	68178436	chr3	2592	BL09451	6053095	BFL_5	2516	E
L_var_07598	68292091	chr3	2593	BL27535	13568902	BFL_5	2662	E
L_var_07599	68328095	chr3	2594	BL27549	13818847	BFL_5	2672	E
L_var_07602	68453499	chr3	2595	BL27443	12160885	BFL_5	2628	E
L_var_07604	68475039	chr3	2596	BL27803	17435430	BFL_5	2753	E
L_var_07606	68498856	chr3	2597	BL28002	20647945	BFL_5	2845	E
L_var_07607	68565045	chr3	2598	BL28001	20634770	BFL_5	2844	E
L_var_07632	69306581	chr3	2614	BL27428	11955735	BFL_5	2621	E
L_var_07637	69451859	chr3	2615	BL27610	14497141	BFL_5	2693	E
L_var_07638	69505495	chr3	2616	BL28119	22626839	BFL_5	2882	E
L_var_07645	69805303	chr3	2617	BL09319	8762674	BFL_5	2560	E
L_var_07646	69836325	chr3	2618	BL27269	27946351	BFL_5	2934	E
L_var_07647	69836491	chr3	2619	BL27281	29068879	BFL_5	2941	E
L_var_07648	69874033	chr3	2620	BL27698	16197277	BFL_5	2721	E
L_var_07649	69878851	chr3	2621	BL27896	18844611	BFL_5	2801	E
L_var_07651	69941448	chr3	2622	BL27910	19233710	BFL_5	2810	E
L_var_07656	70019371	chr3	2623	BL09274	9466274	BFL_5	2574	E
L_var_07661	70187308	chr3	2625	BL09312	8873317	BFL_5	2564	E
L_var_07662	70227002	chr3	2626	BL27451	12352811	BFL_5	2635	E
L_var_07663	70232655	chr3	2627	BL16010	26847611	BFL_5	2924	E
L_var_07664	70257079	chr3	2628	BL27884	18613158	BFL_5	2796	E
L_var_07669	70421341	chr3	2631	BL27961	20146369	BFL_5	2826	E
L_var_07671	70461501	chr3	2633	BL27420	11802271	BFL_5	2619	E
L_var_07672	70464068	chr3	2634	BL27614	14531052	BFL_5	2696	E
L_var_07673	70482046	chr3	2635	BL17489	638216	BFL_5	2476	E
L_var_07676	70555542	chr3	2636	BL27804	17446152	BFL_5	2754	E
L_var_07677	70560705	chr3	2637	BL28039	21504750	BFL_5	2863	E
L_var_07679	70759604	chr3	2638	BL27488	12703444	BFL_5	2644	E
L_var_07681	71018250	chr3	2639	BL27648	15181949	BFL_5	2713	E
L_var_07685	71104196	chr3	2640	BL27400	11537363	BFL_5	2605	E
L_var_07686	71142109	chr3	2641	BL28155	23117002	BFL_5	2893	E
L_var_07687	71176970	chr3	2642	BL27537	13636163	BFL_5	2664	E
L_var_07688	71199092	chr3	2643	BL27538	13687560	BFL_5	2665	E
L_var_07689	71352632	chr3	2644	BL27531	13481550	BFL_5	2659	E
L_var_07690	71386971	chr3	2645	BL27510	13060203	BFL_5	2649	E
L_var_07694	71575858	chr3	2646	BL28092	22109483	BFL_5	2880	E
L_var_07695	71617236	chr3	2647	BL27453	12360799	BFL_5	2636	E
L_var_07696	71622159	chr3	2648	BL27454	12380723	BFL_5	2637	E
L_var_07701	71733515	chr3	2650	BL28004	20687357	BFL_5	2846	E
L_var_07704	71830732	chr3	2651	BL15991	27493846	BFL_5	2930	E
L_var_07716	72355683	chr3	2654	BL27380	11233972	BFL_5	2600	E
L_var_07731	72723543	chr3	2657	BL28014	20888290	BFL_5	2853	E
L_var_07736	72861078	chr3	2658	BL27834	17864361	BFL_5	2772	E
L_var_07753	73767086	chr3	2669	BL27270	27962372	BFL_5	2935	E
L_var_07756	73859595	chr3	2670	BL09291	9211601	BFL_5	2569	E
L_var_07757	73877561	chr3	2671	BL09402	7170961	BFL_5	2535	E
L_var_07771	74263196	chr3	2674	BL27522	13264007	BFL_5	2653	E
L_var_07779	74571604	chr3	2676	BL27603	14372215	BFL_5	2687	E
L_var_07784	74729747	chr3	2678	BL28168	23356077	BFL_5	2897	E
L_var_05724	2462611	chr3	1843	BL05241	9638998	BFL_6	3179	D
L_var_05857	7125945	chr3	1896	BL04936	14691592	BFL_6	3302	D
L_var_05954	10710505	chr3	1935	BL05423	7093271	BFL_6	3084	D
L_var_06213	20588522	chr3	2036	BL05070	12565681	BFL_6	3245	D
L_var_06406	26725116	chr3	2134	BL12048	653388	BFL_6	2960	D
L_var_06483	29440652	chr3	2167	BL05056	12772891	BFL_6	3254	D
L_var_06844	42135677	chr3	2308	BL05384	7889709	BFL_6	3104	D
L_var_07048	49559825	chr3	2375	BL10297	22809814	BFL_6	3426	D
L_var_07101	51224479	chr3	2394	BL10410	25007091	BFL_6	3453	D
L_var_07262	55887232	chr3	2467	BL05072	12540616	BFL_6	3244	D
L_var_07418	62048967	chr3	2518	BL04944	14478911	BFL_6	3299	D
L_var_07699	71676748	chr3	2649	BL05518	5103664	BFL_6	3042	D
L_var_05818	5516158	chr3	1880	BL03008	9924018	BFL_7	3676	F
L_var_06004	12824022	chr3	1952	BL24588	13762439	BFL_7	3756	F
L_var_06206	20337677	chr3	2032	BL02946	9016666	BFL_7	3639	F
L_var_06273	22468825	chr3	2066	BL02907	8421015	BFL_7	3621	F
L_var_06402	26661339	chr3	2132	BL03054	10727654	BFL_7	3693	F
